Bandit,Reward,Algorithm
3.0,4.896194477668043,ThompsonSampling
3.0,3.567197535391174,ThompsonSampling
3.0,3.1440927964439696,ThompsonSampling
3.0,4.6452573332389,ThompsonSampling
3.0,3.0649947200774044,ThompsonSampling
3.0,4.751173088166096,ThompsonSampling
3.0,7.157272836394608,ThompsonSampling
3.0,6.222106697729779,ThompsonSampling
3.0,3.664550275017053,ThompsonSampling
3.0,3.12191089262743,ThompsonSampling
3.0,3.4309297930897795,ThompsonSampling
3.0,3.7056445326575913,ThompsonSampling
3.0,3.1520955947839076,ThompsonSampling
3.0,2.229457983506557,ThompsonSampling
3.0,2.406633863787815,ThompsonSampling
3.0,3.4525156105588697,ThompsonSampling
3.0,5.668592667383204,ThompsonSampling
3.0,4.737283661996092,ThompsonSampling
3.0,3.162657564647715,ThompsonSampling
3.0,2.8481229583329783,ThompsonSampling
3.0,4.414670919291426,ThompsonSampling
3.0,3.233221389531732,ThompsonSampling
3.0,4.1624748177078486,ThompsonSampling
3.0,3.427511386277628,ThompsonSampling
3.0,4.777598382915266,ThompsonSampling
3.0,3.660133644798418,ThompsonSampling
3.0,3.7819334135534013,ThompsonSampling
3.0,4.534114948611084,ThompsonSampling
3.0,3.931439247925074,ThompsonSampling
3.0,5.451102575172314,ThompsonSampling
3.0,1.9890414462042898,ThompsonSampling
3.0,5.042943409558463,ThompsonSampling
3.0,4.13269907315771,ThompsonSampling
3.0,5.0340508717747205,ThompsonSampling
3.0,4.834288053552372,ThompsonSampling
3.0,2.6478298946358034,ThompsonSampling
3.0,4.436306684075801,ThompsonSampling
3.0,4.057785941292584,ThompsonSampling
3.0,3.2829680692577208,ThompsonSampling
3.0,4.5784217179666875,ThompsonSampling
3.0,4.38993533789753,ThompsonSampling
3.0,5.597044162846977,ThompsonSampling
3.0,5.283789318127978,ThompsonSampling
3.0,5.133414193640778,ThompsonSampling
3.0,5.564544061863403,ThompsonSampling
3.0,3.985207545050045,ThompsonSampling
3.0,4.605661943920029,ThompsonSampling
3.0,3.2687907444739315,ThompsonSampling
3.0,3.822753013965341,ThompsonSampling
3.0,2.975983505954143,ThompsonSampling
3.0,3.5333692331740365,ThompsonSampling
3.0,2.326974608155779,ThompsonSampling
3.0,3.9817332753533403,ThompsonSampling
3.0,3.1103320791859743,ThompsonSampling
3.0,5.570361676611704,ThompsonSampling
3.0,2.6990474046170063,ThompsonSampling
3.0,4.364457516285557,ThompsonSampling
3.0,5.400436707529274,ThompsonSampling
3.0,4.338277720327868,ThompsonSampling
3.0,2.5456579765350646,ThompsonSampling
3.0,3.982078866244696,ThompsonSampling
3.0,4.480107893286725,ThompsonSampling
3.0,4.3406759262030326,ThompsonSampling
3.0,4.982537010890349,ThompsonSampling
3.0,5.4482757896642555,ThompsonSampling
3.0,4.850070347497905,ThompsonSampling
3.0,3.642475007238342,ThompsonSampling
3.0,4.714910653653666,ThompsonSampling
3.0,3.669004492220403,ThompsonSampling
3.0,3.766065430793682,ThompsonSampling
3.0,3.8607221999962955,ThompsonSampling
3.0,3.882154855709362,ThompsonSampling
3.0,4.4519095395878825,ThompsonSampling
3.0,4.102104731388491,ThompsonSampling
3.0,3.4400973660681133,ThompsonSampling
3.0,3.2237875470880235,ThompsonSampling
3.0,4.778340258928484,ThompsonSampling
3.0,2.7851607383518515,ThompsonSampling
3.0,3.6248380146198875,ThompsonSampling
3.0,4.6539972741757225,ThompsonSampling
3.0,4.51860812656794,ThompsonSampling
3.0,4.882893020043504,ThompsonSampling
3.0,3.102428162720141,ThompsonSampling
3.0,3.9569035095675047,ThompsonSampling
3.0,4.480076116849101,ThompsonSampling
3.0,3.384555994276388,ThompsonSampling
3.0,4.357777832965357,ThompsonSampling
3.0,3.194173054141517,ThompsonSampling
3.0,4.312486697568304,ThompsonSampling
3.0,4.019736988832162,ThompsonSampling
3.0,2.81707904438115,ThompsonSampling
3.0,3.89164056062553,ThompsonSampling
3.0,0.8359926153981894,ThompsonSampling
3.0,3.5980382052863145,ThompsonSampling
3.0,4.649761111162152,ThompsonSampling
3.0,3.221358760011798,ThompsonSampling
3.0,4.8818942392622615,ThompsonSampling
3.0,2.335049850182528,ThompsonSampling
3.0,2.796984047749266,ThompsonSampling
3.0,2.597475872860243,ThompsonSampling
3.0,4.820611157698614,ThompsonSampling
3.0,2.5053990908059856,ThompsonSampling
3.0,3.008994758297068,ThompsonSampling
3.0,2.399242488276273,ThompsonSampling
3.0,2.4369510800063803,ThompsonSampling
3.0,3.1085168463067223,ThompsonSampling
3.0,3.4811275043365217,ThompsonSampling
3.0,3.623042569022089,ThompsonSampling
3.0,4.926053545852979,ThompsonSampling
3.0,3.995499174000795,ThompsonSampling
3.0,3.9101508645324414,ThompsonSampling
3.0,4.029629871776451,ThompsonSampling
3.0,5.294384512389025,ThompsonSampling
3.0,4.329274614477068,ThompsonSampling
3.0,2.882107231711699,ThompsonSampling
3.0,6.476695516938607,ThompsonSampling
3.0,4.86262924323908,ThompsonSampling
3.0,3.141729207715768,ThompsonSampling
3.0,3.6351067522500107,ThompsonSampling
3.0,2.3147660181572585,ThompsonSampling
3.0,3.5134499579649807,ThompsonSampling
3.0,4.536864977215791,ThompsonSampling
3.0,2.566561157899624,ThompsonSampling
3.0,3.533297424718841,ThompsonSampling
3.0,6.019955193365889,ThompsonSampling
3.0,2.9419784102342694,ThompsonSampling
3.0,4.13229181791085,ThompsonSampling
3.0,1.8477511383916525,ThompsonSampling
3.0,3.3371969066248424,ThompsonSampling
3.0,4.466112422664416,ThompsonSampling
3.0,4.736975364870633,ThompsonSampling
3.0,3.4606448638251166,ThompsonSampling
3.0,4.627292523113923,ThompsonSampling
3.0,4.404310780904062,ThompsonSampling
3.0,3.9618401500481277,ThompsonSampling
3.0,4.658032848558342,ThompsonSampling
3.0,4.543754077064155,ThompsonSampling
3.0,3.0207027616156497,ThompsonSampling
3.0,3.2938750606542966,ThompsonSampling
3.0,5.526890326648448,ThompsonSampling
3.0,3.639868417938321,ThompsonSampling
3.0,4.862848029626982,ThompsonSampling
3.0,5.534915154966182,ThompsonSampling
3.0,2.7233075060758365,ThompsonSampling
3.0,2.6524468415023184,ThompsonSampling
3.0,4.419111908385934,ThompsonSampling
3.0,3.0354986303911997,ThompsonSampling
3.0,3.137287725097326,ThompsonSampling
3.0,4.489235183415732,ThompsonSampling
3.0,4.355628735545914,ThompsonSampling
3.0,3.808709910354645,ThompsonSampling
3.0,4.184891180093454,ThompsonSampling
3.0,3.4705171501160703,ThompsonSampling
3.0,3.3092803545137035,ThompsonSampling
3.0,4.36747828391878,ThompsonSampling
3.0,3.8563884775280757,ThompsonSampling
3.0,4.733599093131053,ThompsonSampling
3.0,2.3343396748123126,ThompsonSampling
3.0,5.3033664589626515,ThompsonSampling
3.0,4.163380015979326,ThompsonSampling
3.0,2.9233987126359633,ThompsonSampling
3.0,5.157927195520662,ThompsonSampling
3.0,4.374112051278283,ThompsonSampling
3.0,3.984751185084732,ThompsonSampling
3.0,3.9158457225334677,ThompsonSampling
3.0,3.3985762318568415,ThompsonSampling
3.0,4.568469061472391,ThompsonSampling
3.0,3.9459838316809956,ThompsonSampling
3.0,4.335428274224541,ThompsonSampling
3.0,3.1001130098947787,ThompsonSampling
3.0,2.1281177378432004,ThompsonSampling
3.0,3.480886596486163,ThompsonSampling
3.0,5.569686230805953,ThompsonSampling
3.0,3.394355227110268,ThompsonSampling
3.0,5.599973303243906,ThompsonSampling
3.0,3.181226909977775,ThompsonSampling
3.0,3.654773692208514,ThompsonSampling
3.0,3.1625636126079835,ThompsonSampling
3.0,3.7758990242776154,ThompsonSampling
3.0,5.657884827574433,ThompsonSampling
3.0,4.242231460640831,ThompsonSampling
3.0,4.682789640635364,ThompsonSampling
3.0,2.727399360631609,ThompsonSampling
3.0,3.735743348963739,ThompsonSampling
3.0,2.9961852342583724,ThompsonSampling
3.0,1.7695487518733009,ThompsonSampling
3.0,2.8122397324351276,ThompsonSampling
3.0,2.918538535343274,ThompsonSampling
3.0,1.6342054698505155,ThompsonSampling
3.0,3.5245197250536413,ThompsonSampling
3.0,3.5637947233053686,ThompsonSampling
3.0,4.941836141598813,ThompsonSampling
3.0,4.279536152911937,ThompsonSampling
3.0,2.217430840944451,ThompsonSampling
3.0,4.022284162518883,ThompsonSampling
3.0,4.538703746918406,ThompsonSampling
3.0,3.748702532610541,ThompsonSampling
3.0,2.6947024490204,ThompsonSampling
3.0,4.0655644655509775,ThompsonSampling
3.0,4.550313892028857,ThompsonSampling
3.0,4.555349413691575,ThompsonSampling
3.0,4.6636833487202125,ThompsonSampling
3.0,5.851121001145291,ThompsonSampling
3.0,0.7401904658049814,ThompsonSampling
3.0,5.177458739815398,ThompsonSampling
3.0,3.1455918890816577,ThompsonSampling
3.0,4.9384079698771455,ThompsonSampling
3.0,4.817756500572317,ThompsonSampling
3.0,3.540782580428523,ThompsonSampling
3.0,4.8736590569841045,ThompsonSampling
3.0,2.6143169383501217,ThompsonSampling
3.0,3.59307134978189,ThompsonSampling
3.0,5.076322452767749,ThompsonSampling
3.0,6.575003863394599,ThompsonSampling
3.0,5.382402978623865,ThompsonSampling
3.0,5.034745613103838,ThompsonSampling
3.0,3.5963804556481187,ThompsonSampling
3.0,3.376592968974154,ThompsonSampling
3.0,3.435399468866179,ThompsonSampling
3.0,3.764442964217785,ThompsonSampling
3.0,2.7981206546383097,ThompsonSampling
3.0,2.9731474380939145,ThompsonSampling
3.0,2.9003151958204327,ThompsonSampling
3.0,3.9024835941037814,ThompsonSampling
3.0,3.5892390469680673,ThompsonSampling
3.0,3.246710414753149,ThompsonSampling
3.0,4.866235427562083,ThompsonSampling
3.0,3.5345908850395142,ThompsonSampling
3.0,3.648455360515458,ThompsonSampling
3.0,4.4236885539075175,ThompsonSampling
3.0,4.07960018536799,ThompsonSampling
3.0,5.437548030885504,ThompsonSampling
3.0,4.060696532712941,ThompsonSampling
3.0,3.452721795746043,ThompsonSampling
3.0,5.509144125371751,ThompsonSampling
3.0,5.322914251399975,ThompsonSampling
3.0,3.5708193546863187,ThompsonSampling
3.0,5.230125713763222,ThompsonSampling
3.0,3.719448598228315,ThompsonSampling
3.0,3.9718650153656623,ThompsonSampling
3.0,3.9352275562106778,ThompsonSampling
3.0,2.877170639304569,ThompsonSampling
3.0,3.5045789165449985,ThompsonSampling
3.0,4.029726539678413,ThompsonSampling
3.0,4.756672409920914,ThompsonSampling
3.0,2.2762968500334724,ThompsonSampling
3.0,4.58650714351878,ThompsonSampling
3.0,4.717993948173831,ThompsonSampling
3.0,3.823046804073005,ThompsonSampling
3.0,2.455138745817104,ThompsonSampling
3.0,3.5158482380414373,ThompsonSampling
3.0,3.616067641505178,ThompsonSampling
3.0,5.441719669449897,ThompsonSampling
3.0,3.129974315116015,ThompsonSampling
3.0,5.169578964808758,ThompsonSampling
3.0,4.051203011771912,ThompsonSampling
3.0,3.7599907445801155,ThompsonSampling
3.0,4.816631678274431,ThompsonSampling
3.0,4.729448349642416,ThompsonSampling
3.0,0.9845366098810597,ThompsonSampling
3.0,2.799886680557006,ThompsonSampling
3.0,3.6508673476630507,ThompsonSampling
3.0,3.798885584963944,ThompsonSampling
3.0,5.443036511520182,ThompsonSampling
3.0,5.707053358657413,ThompsonSampling
3.0,5.12547127123705,ThompsonSampling
3.0,2.4675416958710445,ThompsonSampling
3.0,3.9626185094198796,ThompsonSampling
3.0,4.932117152240703,ThompsonSampling
3.0,3.4630896401998505,ThompsonSampling
3.0,4.200320105326501,ThompsonSampling
3.0,3.521872777601564,ThompsonSampling
3.0,4.195221157706512,ThompsonSampling
3.0,3.161296232486486,ThompsonSampling
3.0,3.972376487075366,ThompsonSampling
3.0,4.143996323586254,ThompsonSampling
3.0,3.806164903222147,ThompsonSampling
3.0,3.406910723718685,ThompsonSampling
3.0,2.8036037555364643,ThompsonSampling
3.0,5.280180785692872,ThompsonSampling
3.0,6.2720715103823945,ThompsonSampling
3.0,5.404509877324896,ThompsonSampling
3.0,4.874618399395071,ThompsonSampling
3.0,5.505477529294833,ThompsonSampling
3.0,3.9122411777336645,ThompsonSampling
3.0,6.627194671387677,ThompsonSampling
3.0,4.987621492833611,ThompsonSampling
3.0,4.386973920874411,ThompsonSampling
3.0,4.772359908399318,ThompsonSampling
3.0,2.925624957160354,ThompsonSampling
3.0,4.595824189994207,ThompsonSampling
3.0,3.824912184688101,ThompsonSampling
3.0,3.2348719605627725,ThompsonSampling
3.0,3.4939808294008876,ThompsonSampling
3.0,4.6102712055541355,ThompsonSampling
3.0,4.362328995363835,ThompsonSampling
3.0,4.298893579337487,ThompsonSampling
3.0,3.0690439277797372,ThompsonSampling
3.0,5.345216008654179,ThompsonSampling
3.0,5.147659143831107,ThompsonSampling
3.0,3.696168921578253,ThompsonSampling
3.0,4.228395625079416,ThompsonSampling
3.0,3.9754141474001865,ThompsonSampling
3.0,3.51498612390362,ThompsonSampling
3.0,3.5672672389993334,ThompsonSampling
3.0,4.345725044500501,ThompsonSampling
3.0,4.403085607491794,ThompsonSampling
3.0,4.269268794620392,ThompsonSampling
3.0,4.036765726971731,ThompsonSampling
3.0,3.92922084919748,ThompsonSampling
3.0,3.6548901583699718,ThompsonSampling
3.0,4.602580521327126,ThompsonSampling
3.0,5.5624426409816525,ThompsonSampling
3.0,4.943472798150032,ThompsonSampling
3.0,3.8052500188532172,ThompsonSampling
3.0,4.305115486982386,ThompsonSampling
3.0,6.436490486014057,ThompsonSampling
3.0,3.6016161239445585,ThompsonSampling
3.0,3.0710568398670426,ThompsonSampling
3.0,2.0521326116773704,ThompsonSampling
3.0,5.152409210278362,ThompsonSampling
3.0,5.033411325736071,ThompsonSampling
3.0,5.0105210332451735,ThompsonSampling
3.0,3.5034877533205893,ThompsonSampling
3.0,3.9974400147015716,ThompsonSampling
3.0,6.739778200696273,ThompsonSampling
3.0,5.207885035150092,ThompsonSampling
3.0,1.9957028719439331,ThompsonSampling
3.0,3.1240971329002707,ThompsonSampling
3.0,3.0974544600779086,ThompsonSampling
3.0,3.2468899800847466,ThompsonSampling
3.0,3.5403423345904326,ThompsonSampling
3.0,3.1772844437939245,ThompsonSampling
3.0,4.1467926733394185,ThompsonSampling
3.0,3.8854777118145947,ThompsonSampling
3.0,3.6709243671859544,ThompsonSampling
3.0,4.831419744260829,ThompsonSampling
3.0,4.511834775877948,ThompsonSampling
3.0,3.783127195189829,ThompsonSampling
3.0,4.3656961225116095,ThompsonSampling
3.0,3.070392633313532,ThompsonSampling
3.0,5.088587901296193,ThompsonSampling
3.0,6.301120781347912,ThompsonSampling
3.0,1.3118419849394911,ThompsonSampling
3.0,4.942421152275054,ThompsonSampling
3.0,3.4657279410488053,ThompsonSampling
3.0,3.321354497922487,ThompsonSampling
3.0,4.275612130076605,ThompsonSampling
3.0,3.037017359651525,ThompsonSampling
3.0,3.685688623589204,ThompsonSampling
3.0,3.3523354785974413,ThompsonSampling
3.0,4.132320843055372,ThompsonSampling
3.0,4.962605339997826,ThompsonSampling
3.0,4.9270908885873235,ThompsonSampling
3.0,3.8457254583491616,ThompsonSampling
3.0,2.633902321743446,ThompsonSampling
3.0,2.364297292202323,ThompsonSampling
3.0,2.5586135568694424,ThompsonSampling
3.0,2.9608575818275895,ThompsonSampling
3.0,3.137397459158919,ThompsonSampling
3.0,2.3964195290178827,ThompsonSampling
3.0,3.7447196542887666,ThompsonSampling
3.0,3.9715467707879664,ThompsonSampling
3.0,5.202851884864632,ThompsonSampling
3.0,4.314008131217701,ThompsonSampling
3.0,5.2961333588325115,ThompsonSampling
3.0,4.171240077990832,ThompsonSampling
3.0,2.9585537168781606,ThompsonSampling
3.0,5.215769931065739,ThompsonSampling
3.0,4.196484196191741,ThompsonSampling
3.0,4.076116393934149,ThompsonSampling
3.0,3.6764898052529,ThompsonSampling
3.0,4.216558790300408,ThompsonSampling
3.0,4.709094929553553,ThompsonSampling
3.0,2.7730159301656134,ThompsonSampling
3.0,4.612252297558037,ThompsonSampling
3.0,3.7555144015473543,ThompsonSampling
3.0,4.966100211069913,ThompsonSampling
3.0,2.5492882782914372,ThompsonSampling
3.0,2.8821958152282336,ThompsonSampling
3.0,4.845681629112365,ThompsonSampling
3.0,7.092134821669388,ThompsonSampling
3.0,3.816086715073531,ThompsonSampling
3.0,3.4828955956304846,ThompsonSampling
3.0,3.9395950441770062,ThompsonSampling
3.0,3.567857768461076,ThompsonSampling
3.0,4.942461321256686,ThompsonSampling
3.0,4.4443116335656585,ThompsonSampling
3.0,4.503204442753963,ThompsonSampling
3.0,3.463527276798348,ThompsonSampling
3.0,3.9422489715721842,ThompsonSampling
3.0,3.2722852312194197,ThompsonSampling
3.0,4.670752112272538,ThompsonSampling
3.0,2.9626478658196564,ThompsonSampling
3.0,3.005782591511972,ThompsonSampling
3.0,3.6141120045549795,ThompsonSampling
3.0,4.362107232766964,ThompsonSampling
3.0,2.439879931989023,ThompsonSampling
3.0,3.055463732991985,ThompsonSampling
3.0,4.9258186512533,ThompsonSampling
3.0,4.4629218579901995,ThompsonSampling
3.0,4.572229334508468,ThompsonSampling
3.0,3.637584144360083,ThompsonSampling
3.0,3.2389400920029203,ThompsonSampling
3.0,3.472564892655936,ThompsonSampling
3.0,4.249457372024614,ThompsonSampling
3.0,5.4337502863282126,ThompsonSampling
3.0,4.788570277850164,ThompsonSampling
3.0,4.26858183644311,ThompsonSampling
3.0,2.9513954140974974,ThompsonSampling
3.0,4.627445718344724,ThompsonSampling
3.0,5.100886431886252,ThompsonSampling
3.0,4.025673415160327,ThompsonSampling
3.0,4.273083416285577,ThompsonSampling
3.0,5.314901844008617,ThompsonSampling
3.0,3.4162653820128517,ThompsonSampling
3.0,4.172374269775848,ThompsonSampling
3.0,6.153106816848923,ThompsonSampling
3.0,4.346872138241336,ThompsonSampling
3.0,2.334525974719555,ThompsonSampling
3.0,3.8361868779665143,ThompsonSampling
3.0,2.2156210776218996,ThompsonSampling
3.0,5.217071043462968,ThompsonSampling
3.0,4.529756266818049,ThompsonSampling
3.0,7.068569410227502,ThompsonSampling
3.0,3.314874212159487,ThompsonSampling
3.0,2.852105920086605,ThompsonSampling
3.0,3.665744590786504,ThompsonSampling
3.0,4.197162159880972,ThompsonSampling
3.0,3.6415912966819812,ThompsonSampling
3.0,2.60033678955683,ThompsonSampling
3.0,4.7703019568153335,ThompsonSampling
3.0,2.385043971020681,ThompsonSampling
3.0,2.8130329467864144,ThompsonSampling
3.0,4.582577455785063,ThompsonSampling
3.0,4.383830593027352,ThompsonSampling
3.0,3.7055352193888322,ThompsonSampling
3.0,3.2286055712909163,ThompsonSampling
3.0,4.113706620074488,ThompsonSampling
3.0,4.393335824535378,ThompsonSampling
3.0,4.132409953144153,ThompsonSampling
3.0,3.989628475911729,ThompsonSampling
3.0,3.355670575144806,ThompsonSampling
3.0,4.3180370873241545,ThompsonSampling
3.0,4.035950479847998,ThompsonSampling
3.0,3.866154167703068,ThompsonSampling
3.0,3.352728018377066,ThompsonSampling
3.0,4.300000660597399,ThompsonSampling
3.0,4.334159651299142,ThompsonSampling
3.0,4.200161510623361,ThompsonSampling
3.0,3.827166579922848,ThompsonSampling
3.0,3.5881959253568594,ThompsonSampling
3.0,3.7237654929038655,ThompsonSampling
3.0,4.203427530868648,ThompsonSampling
3.0,4.669728298886402,ThompsonSampling
3.0,3.1800098849776814,ThompsonSampling
3.0,3.2134034599097925,ThompsonSampling
3.0,5.193943603123125,ThompsonSampling
3.0,4.3216317075796375,ThompsonSampling
3.0,4.5543874383574945,ThompsonSampling
3.0,2.5525712259448623,ThompsonSampling
3.0,4.32051761481962,ThompsonSampling
3.0,3.4068026628254744,ThompsonSampling
3.0,2.444008463967953,ThompsonSampling
3.0,1.964347088417445,ThompsonSampling
3.0,5.71736467943209,ThompsonSampling
3.0,3.2462420280172726,ThompsonSampling
3.0,3.9371585877539297,ThompsonSampling
3.0,3.5993419291258135,ThompsonSampling
3.0,3.3769543909143267,ThompsonSampling
3.0,3.778497492587588,ThompsonSampling
3.0,5.086565044962057,ThompsonSampling
3.0,4.749398225106636,ThompsonSampling
3.0,2.6666301275869797,ThompsonSampling
3.0,5.089225450259042,ThompsonSampling
3.0,4.544906757046534,ThompsonSampling
3.0,4.382346572660674,ThompsonSampling
3.0,2.4209026508156066,ThompsonSampling
3.0,4.00898198465324,ThompsonSampling
3.0,4.818389067901325,ThompsonSampling
3.0,2.7570935335913562,ThompsonSampling
3.0,3.049859468131594,ThompsonSampling
3.0,6.08708037235426,ThompsonSampling
3.0,4.359346593238977,ThompsonSampling
3.0,4.847264435538111,ThompsonSampling
3.0,3.9243569680205326,ThompsonSampling
3.0,4.5108546355093955,ThompsonSampling
3.0,1.8632395757189681,ThompsonSampling
3.0,4.279917751696997,ThompsonSampling
3.0,5.064035590536032,ThompsonSampling
3.0,5.181297605850159,ThompsonSampling
3.0,5.320772109630652,ThompsonSampling
3.0,2.633473303306471,ThompsonSampling
3.0,4.347196839034995,ThompsonSampling
3.0,3.754486075309287,ThompsonSampling
3.0,5.735251033313591,ThompsonSampling
3.0,4.638316894377407,ThompsonSampling
3.0,3.9933205127350564,ThompsonSampling
3.0,3.5085993953861814,ThompsonSampling
3.0,3.017449842230178,ThompsonSampling
3.0,4.9352728386232485,ThompsonSampling
3.0,4.218927304656514,ThompsonSampling
3.0,3.324260620802638,ThompsonSampling
3.0,4.65531833387422,ThompsonSampling
3.0,2.8944157628691727,ThompsonSampling
3.0,4.496092888210937,ThompsonSampling
3.0,4.741673476956471,ThompsonSampling
3.0,4.8148767001233885,ThompsonSampling
3.0,4.159845192298594,ThompsonSampling
3.0,4.665918960718098,ThompsonSampling
3.0,6.355663476902758,ThompsonSampling
3.0,3.8425180792271636,ThompsonSampling
3.0,3.960314647849305,ThompsonSampling
3.0,3.425551452502455,ThompsonSampling
3.0,2.887609547657404,ThompsonSampling
3.0,3.755234939339424,ThompsonSampling
3.0,3.8356712333794682,ThompsonSampling
3.0,4.186872551758411,ThompsonSampling
3.0,3.2891757376123145,ThompsonSampling
3.0,3.028687708136295,ThompsonSampling
3.0,1.8506652440684106,ThompsonSampling
3.0,5.019396047592227,ThompsonSampling
3.0,2.780495977492228,ThompsonSampling
3.0,4.2310729102877005,ThompsonSampling
3.0,2.948447376666432,ThompsonSampling
3.0,5.376893671013485,ThompsonSampling
3.0,4.177464445119765,ThompsonSampling
3.0,3.2440626497471916,ThompsonSampling
3.0,4.953436934726991,ThompsonSampling
3.0,3.8458735156456774,ThompsonSampling
3.0,5.421792377123211,ThompsonSampling
3.0,3.6477474407974606,ThompsonSampling
3.0,4.804375681981545,ThompsonSampling
3.0,4.191945044236899,ThompsonSampling
3.0,3.154409798259217,ThompsonSampling
3.0,4.427371009700235,ThompsonSampling
3.0,3.644284726801092,ThompsonSampling
3.0,3.0166456996299105,ThompsonSampling
3.0,4.569953349750762,ThompsonSampling
3.0,4.121245737111218,ThompsonSampling
3.0,4.587463991791164,ThompsonSampling
3.0,5.277958246773673,ThompsonSampling
3.0,4.498040245469159,ThompsonSampling
3.0,3.7323130861172698,ThompsonSampling
3.0,2.442337851991897,ThompsonSampling
3.0,5.050095448037803,ThompsonSampling
3.0,3.666626022144633,ThompsonSampling
3.0,2.9500043572728893,ThompsonSampling
3.0,1.8547084523365562,ThompsonSampling
3.0,2.9531077101394674,ThompsonSampling
3.0,3.823579166510847,ThompsonSampling
3.0,2.4093908611402064,ThompsonSampling
3.0,2.191750777291373,ThompsonSampling
3.0,3.5328825844554133,ThompsonSampling
3.0,3.8156364390319517,ThompsonSampling
3.0,3.6151427106606615,ThompsonSampling
3.0,3.6723406566478474,ThompsonSampling
3.0,6.909066367294819,ThompsonSampling
3.0,4.994374027339378,ThompsonSampling
3.0,4.035845227680798,ThompsonSampling
3.0,3.9241210271350053,ThompsonSampling
3.0,4.891427142152306,ThompsonSampling
3.0,5.730339411459298,ThompsonSampling
3.0,5.9232724663547796,ThompsonSampling
3.0,3.9543314883095535,ThompsonSampling
3.0,6.13795307319986,ThompsonSampling
3.0,4.499065204810967,ThompsonSampling
3.0,3.380236335299708,ThompsonSampling
3.0,3.4161096606488863,ThompsonSampling
3.0,4.186911836619207,ThompsonSampling
3.0,3.8539235277702004,ThompsonSampling
3.0,2.830920355965116,ThompsonSampling
3.0,4.888292227255058,ThompsonSampling
3.0,5.392487082386187,ThompsonSampling
3.0,6.0179047168271955,ThompsonSampling
3.0,3.386670452063993,ThompsonSampling
3.0,5.365775557151678,ThompsonSampling
3.0,3.764393904817343,ThompsonSampling
3.0,3.8352326095182745,ThompsonSampling
3.0,3.5527709013317037,ThompsonSampling
3.0,3.28220859146571,ThompsonSampling
3.0,2.933938803564126,ThompsonSampling
3.0,2.504782874494727,ThompsonSampling
3.0,4.6362932130701955,ThompsonSampling
3.0,4.476375988400548,ThompsonSampling
3.0,4.185623560880652,ThompsonSampling
3.0,3.4791396973590123,ThompsonSampling
3.0,3.44789319124555,ThompsonSampling
3.0,4.6875994280764095,ThompsonSampling
3.0,3.931024807382525,ThompsonSampling
3.0,5.299197127813013,ThompsonSampling
3.0,4.398991375961935,ThompsonSampling
3.0,3.2304323125833485,ThompsonSampling
3.0,3.1932923573187186,ThompsonSampling
3.0,2.7011646342503983,ThompsonSampling
3.0,2.5666222036797888,ThompsonSampling
3.0,3.6608108448722168,ThompsonSampling
3.0,4.289326594550347,ThompsonSampling
3.0,3.1621446773906543,ThompsonSampling
3.0,6.256476899104012,ThompsonSampling
3.0,5.762925058920288,ThompsonSampling
3.0,5.227763322509514,ThompsonSampling
3.0,2.7595928479515535,ThompsonSampling
3.0,4.434764983178437,ThompsonSampling
3.0,3.8336995784157333,ThompsonSampling
3.0,5.308079643457397,ThompsonSampling
3.0,4.312988049172734,ThompsonSampling
3.0,3.714320040637408,ThompsonSampling
3.0,4.472118769232926,ThompsonSampling
3.0,2.8732150806722183,ThompsonSampling
3.0,5.337009187877209,ThompsonSampling
3.0,4.208868520195646,ThompsonSampling
3.0,3.12628707251123,ThompsonSampling
3.0,2.410485701811618,ThompsonSampling
3.0,3.6416979466326946,ThompsonSampling
3.0,3.8401030976941506,ThompsonSampling
3.0,3.6239977658252744,ThompsonSampling
3.0,6.104931437003039,ThompsonSampling
3.0,3.8908737400468403,ThompsonSampling
3.0,1.6935417557676842,ThompsonSampling
3.0,4.3257850307554255,ThompsonSampling
3.0,4.508554933819971,ThompsonSampling
3.0,3.004960350536395,ThompsonSampling
3.0,2.6278848653890177,ThompsonSampling
3.0,4.391614113511196,ThompsonSampling
3.0,5.114330875215819,ThompsonSampling
3.0,4.069339570590146,ThompsonSampling
3.0,4.355214271366847,ThompsonSampling
3.0,5.105001548414199,ThompsonSampling
3.0,3.297730839235384,ThompsonSampling
3.0,3.516696907523263,ThompsonSampling
3.0,4.770117945844834,ThompsonSampling
3.0,4.185301787341324,ThompsonSampling
3.0,4.703701393108031,ThompsonSampling
3.0,5.388248635101914,ThompsonSampling
3.0,2.7674979318949404,ThompsonSampling
3.0,4.318523478760172,ThompsonSampling
3.0,4.317564289920202,ThompsonSampling
3.0,4.945227182585232,ThompsonSampling
3.0,4.129485161041316,ThompsonSampling
3.0,3.79860229337222,ThompsonSampling
3.0,3.1209259759490293,ThompsonSampling
3.0,5.704694641937706,ThompsonSampling
3.0,3.34223863860763,ThompsonSampling
3.0,5.256155497015364,ThompsonSampling
3.0,2.594994041731513,ThompsonSampling
3.0,2.8398013802107105,ThompsonSampling
3.0,3.6411901947109526,ThompsonSampling
3.0,3.2768148045703795,ThompsonSampling
3.0,2.201708301922145,ThompsonSampling
3.0,4.097169932581121,ThompsonSampling
3.0,4.202092365034534,ThompsonSampling
3.0,2.354639565391199,ThompsonSampling
3.0,3.415233381257587,ThompsonSampling
